id_inmueble,Superficie construida,Superficie útil,Habitaciones,Baños,Terraza,Balcón,Plaza de garaje,Estado,Armarios empotrados,Calefacción,Orientación,Calefacción individual,Consumo,Emisiones,Barrio,Distrito,Precio,Calefacción central,3
104512296,140.0,130.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje por 25.000 € adicionales,,Armarios empotrados,No dispone de calefacción,,,,,,Distrito La Saïdia,295000,,València
104747511,145.0,,4 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,,,,,,Barrio La Petxina,Distrito Extramurs,380000,,
101565138,158.0,128.0,2 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,Bomba de frío/calor,,,Barrio Sant Francesc,Distrito Ciutat Vella,710000,,
104762887,85.0,,2 habitaciones,,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,,,,Barrio Benicalap,Distrito Benicalap,215000,,
93412752,200.0,,4 habitaciones,3 baños,Terraza,,,Segunda mano/buen estado,,No dispone de calefacción,Orientación oeste,,,,Barrio Sant Francesc,Distrito Ciutat Vella,580000,,
104742435,190.0,,6 habitaciones,3 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio Gran Vía,Distrito L'Eixample,590000,,
103384768,121.0,101.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,,,Orientación sur,,,,Barrio La Creu del Grau,Distrito Camins al Grau,270000,,
104774229,57.0,51.0,,,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,Bomba de frío/calor,,,,Distrito Jesús,160000,,València
81860165,90.0,,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, este",Eléctrica,,,Barrio Playa de la Malvarrosa,Distrito Poblats Marítims,240000,,
104080553,152.0,139.0,5 habitaciones,2 baños,,,,,Armarios empotrados,,,,,,Barrio Russafa,Distrito L'Eixample,380000,,
103776059,76.0,68.0,2 habitaciones,,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",Eléctrica,,,Barrio Beteró,Distrito Poblats Marítims,199000,,
104494978,158.0,,4 habitaciones,3 baños,Terraza,,,Segunda mano/buen estado,,,Orientación sur,,,,,Distrito Quatre Carreres,785000,,València
104466606,115.0,,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje por 35.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, sur",,123 kWh/m² año,123 kg CO2/m² año,Barrio La Creu del Grau,Distrito Camins al Grau,240000,,
104928170,120.0,100.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,,,,Orientación sur,Gas natural,,,Barrio Jaume Roig,Distrito El Pla del Real,250000,,
103300730,75.0,,3 habitaciones,,,,,Segunda mano/buen estado,,,"Orientación norte, este, oeste",Gas natural,123 kWh/m² año,123 kg CO2/m² año,Barrio Aiora,Distrito Camins al Grau,179000,,
104984961,104.0,94.0,3 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,Orientación oeste,,,,Barrio En Corts,Distrito Quatre Carreres,270000,,
104647125,76.0,70.0,2 habitaciones,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",Eléctrica,,,Barrio Beteró,Distrito Poblats Marítims,209000,,
104710780,130.0,124.0,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,Calefacción central,Orientación sur,,,,,Distrito Algirós,270000,,València
100980939,95.0,90.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,,Bomba de frío/calor,,,Barrio Camí Reial,,200000,,Urb. ValTuria
104704579,138.0,,3 habitaciones,2 baños,,Balcón,,,Armarios empotrados,,Orientación este,Eléctrica,,,Barrio Arrancapins,Distrito Extramurs,449000,,
103926619,125.0,,4 habitaciones,4 baños,,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",Bomba de frío/calor,,,Barrio Albors,Distrito Camins al Grau,680000,,
103529814,210.0,,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,,,"Orientación este, oeste",Gas natural,123 kWh/m² año,123 kg CO2/m² año,Barrio Natzaret,Distrito Poblats Marítims,309000,,
104561025,95.0,,4 habitaciones,,,,Plaza de garaje incluida en el precio,,,,,,,,Barrio Mont-Olivet,Distrito Quatre Carreres,230000,,
104633651,170.0,150.0,5 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje por 60.000 € adicionales,,Armarios empotrados,,Orientación sur,,,,Barrio El Pla del Remei,Distrito L'Eixample,850000,,
103720660,131.0,122.0,3 habitaciones,2 baños,,Balcón,Plaza de garaje por 22.000 € adicionales,Segunda mano/buen estado,,No dispone de calefacción,Orientación norte,,,,Barrio Malilla,Distrito Quatre Carreres,225000,,
103345800,101.0,,3 habitaciones,3 baños,,Balcón,Plaza de garaje por 30.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,Orientación oeste,,,,Barrio Malilla,Distrito Quatre Carreres,280000,,
104561369,125.0,120.0,4 habitaciones,2 baños,Terraza,,Plaza de garaje por 27.000 € adicionales,Segunda mano/buen estado,,No dispone de calefacción,,,,,,Distrito Patraix,335000,,València
104952821,165.0,164.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,,,,,,Distrito Campanar,599000,,València
104213208,117.0,105.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,,No dispone de calefacción,,,,,,Distrito Jesús,285000,,València
104737734,154.0,142.0,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,"Orientación sur, este",,,,Barrio El Cabanyal-El Canyamelar,Distrito Poblats Marítims,386000,,
104638805,264.0,,8 habitaciones,4 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio El Pilar,Distrito Ciutat Vella,580000,Gas,
104436403,163.0,145.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,,Armarios empotrados,,"Orientación sur, este, oeste",,,,Barrio El Pla del Remei,Distrito L'Eixample,440000,,
104914233,95.0,90.0,3 habitaciones,,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,"Orientación norte, sur",,,,Barrio Soternes,Distrito L'Olivereta,195000,,
104030971,97.0,,2 habitaciones,2 baños,,,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,Orientación sur,,,,Barrio El Mercat,Distrito Ciutat Vella,340000,,
103664343,85.0,76.0,3 habitaciones,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,,,,,,Distrito Ciutat Vella,295000,,València
98659592,65.0,60.0,3 habitaciones,,,Balcón,,Segunda mano/buen estado,,No dispone de calefacción,"Orientación norte, oeste",,115 kWh/m² año,24 kg CO2/m² año,Barrio Benicalap,Distrito Benicalap,135000,,
104188446,118.0,,5 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,Orientación este,,,,Barrio El Grau,Distrito Poblats Marítims,320000,,
104703784,132.0,120.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,,,,Orientación norte,,999 kWh/m² año,99 kg CO2/m² año,Barrio L'Amistat,Distrito Algirós,293000,,
104722286,130.0,121.0,2 habitaciones,2 baños,,,,Segunda mano/buen estado,,,,,999 kWh/m² año,99 kg CO2/m² año,Barrio Russafa,Distrito L'Eixample,385000,,
104188446,118.0,,5 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,Orientación este,,,,Barrio El Grau,Distrito Poblats Marítims,320000,,
98659592,65.0,60.0,3 habitaciones,,,Balcón,,Segunda mano/buen estado,,No dispone de calefacción,"Orientación norte, oeste",,115 kWh/m² año,24 kg CO2/m² año,Barrio Benicalap,Distrito Benicalap,135000,,
104901377,125.0,,2 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, oeste",Gas natural,,,Barrio Nou Campanar,Distrito Campanar,340000,,
101307830,129.0,120.0,3 habitaciones,2 baños,,Balcón,,,Armarios empotrados,,"Orientación este, oeste",,,,Barrio Russafa,Distrito L'Eixample,349000,,
101860113,95.0,90.0,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,,,,,,Barrio La Roqueta,Distrito Extramurs,366000,,
104703784,132.0,120.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,,,,Orientación norte,,999 kWh/m² año,99 kg CO2/m² año,Barrio L'Amistat,Distrito Algirós,293000,,
104748947,295.0,290.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Calefacción central,,,,,Barrio Malilla,Distrito Quatre Carreres,690000,,
104991539,62.0,,2 habitaciones,,,,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,Orientación sur,,,,,Distrito Camins al Grau,155000,,València
104927422,120.0,,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,Gas natural,,,Barrio Morvedre,Distrito La Saïdia,495000,,
102405068,230.0,220.0,4 habitaciones,4 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje por 60.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación norte, este",,,,,Distrito L'Eixample,1200000,,València
100549738,142.0,,4 habitaciones,2 baños,,,,,Armarios empotrados,Calefacción individual,Orientación este,,555 kWh/m² año,555 kg CO2/m² año,,Distrito Ciutat Vella,429990,,València
104426707,68.0,,3 habitaciones,,,,,Segunda mano/buen estado,,No dispone de calefacción,,,,,Barrio Torrefiel,Distrito Rascanya,159900,,
104480344,83.0,73.0,3 habitaciones,,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,,No dispone de calefacción,,,,,Barrio Sant Isidre,Distrito Patraix,180000,,
104434171,139.0,129.0,4 habitaciones,2 baños,,Balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,,,,,,,,Distrito Campanar,349000,Gas,València
104778914,87.0,85.0,3 habitaciones,,,Balcón,,Segunda mano/buen estado,,,Orientación oeste,,999 kWh/m² año,99 kg CO2/m² año,Barrio L'Amistat,Distrito Algirós,209000,,
104568360,165.0,150.0,3 habitaciones,3 baños,,,,Segunda mano/buen estado,,Calefacción individual,"Orientación este, oeste",,,,Barrio En Corts,Distrito Quatre Carreres,499900,,
104754636,140.0,,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación sur, este",,,,Barrio Sant Pau,,445000,,Urb. Residencial Maestro Rodrigo
103519861,110.0,,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",,254 kWh/m² año,21 kg CO2/m² año,Barrio Malilla,Distrito Quatre Carreres,230000,,
104872654,56.0,,,,,,,Segunda mano/buen estado,Armarios empotrados,Calefacción central,Orientación este,,,,Barrio La Petxina,Distrito Extramurs,147000,,
104717167,106.0,,4 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,,Orientación norte,,999 kWh/m² año,99 kg CO2/m² año,Barrio Ciutat Jardí,Distrito Algirós,290000,,
104757235,142.0,,4 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación sur, este",,,,,Distrito Extramurs,380000,,València
101293732,211.0,183.0,3 habitaciones,,Terraza,,,,,,,,,,Barrio Fonteta de Sant Lluìs,Distrito Quatre Carreres,280000,,
104255080,226.0,,4 habitaciones,4 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",,,,Barrio La Roqueta,Distrito Extramurs,775000,,
104671414,153.0,,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,No dispone de calefacción,,,,,,Distrito Ciutat Vella,560000,,València
99880562,186.0,,4 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación este, oeste",Gas natural,121 kWh/m² año,23 kg CO2/m² año,,Distrito L'Eixample,770000,,València
94844545,87.0,,3 habitaciones,,,Balcón,,,,No dispone de calefacción,,,162 kWh/m² año,40 kg CO2/m² año,Barrio L'Illa Perduda,Distrito Algirós,173000,,
99582732,153.0,,5 habitaciones,2 baños,,,,Segunda mano/buen estado,,,"Orientación este, oeste",Gas natural,,,,Distrito L'Eixample,530000,,València
101477206,196.0,150.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, sur",,,,,Distrito Benicalap,445000,,València
94477478,158.0,,5 habitaciones,2 baños,,,,Segunda mano/buen estado,,No dispone de calefacción,Orientación sur,,,,Barrio Russafa,Distrito L'Eixample,510000,,
94844545,87.0,,3 habitaciones,,,Balcón,,,,No dispone de calefacción,,,162 kWh/m² año,40 kg CO2/m² año,Barrio L'Illa Perduda,Distrito Algirós,173000,,
104671414,153.0,,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,No dispone de calefacción,,,,,,Distrito Ciutat Vella,560000,,València
99582732,153.0,,5 habitaciones,2 baños,,,,Segunda mano/buen estado,,,"Orientación este, oeste",Gas natural,,,,Distrito L'Eixample,530000,,València
104194255,115.0,90.0,3 habitaciones,2 baños,,Balcón,Plaza de garaje por 19.800 € adicionales,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,,,,,Barrio Torrefiel,Distrito Rascanya,253000,,
104842867,135.0,130.0,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,No dispone de calefacción,"Orientación norte, sur",,,,Barrio Tormos,Distrito La Saïdia,239000,,
104835550,150.0,,3 habitaciones,3 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,"Orientación sur, oeste",,,,Barrio Arrancapins,Distrito Extramurs,670000,,
104897666,102.0,97.0,3 habitaciones,2 baños,,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",Eléctrica,,,Barrio El Carme,Distrito Ciutat Vella,375000,,
104565846,112.0,105.0,2 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación este, oeste",,,,Barrio El Pla del Remei,Distrito L'Eixample,475000,,
104841331,120.0,,4 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,,"Orientación norte, oeste",,,,Barrio Patraix,Distrito Patraix,335000,,
104163127,101.0,,3 habitaciones,2 baños,,,Plaza de garaje por 18.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, este",,,,Barrio La Raiosa,Distrito Jesús,229000,,
103849927,132.0,123.0,4 habitaciones,2 baños,,,,Segunda mano/buen estado,,No dispone de calefacción,,,,,,Distrito L'Eixample,580000,,València
103947729,103.0,82.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio L'Hort de Senabre,Distrito Jesús,350000,,
104851674,173.0,150.0,4 habitaciones,3 baños,Terraza,,Plaza de garaje por 40.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,,"Orientación este, oeste",Gas natural,61 kWh/m² año,12 kg CO2/m² año,Barrio Sant Francesc,Distrito Ciutat Vella,480000,,
102640964,383.0,312.0,5 habitaciones,5 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación norte, sur, este, oeste",,,,,Distrito L'Eixample,2100000,,València
104287070,85.0,,2 habitaciones,,Terraza,,,Segunda mano/buen estado,,,"Orientación sur, este",,,,Barrio Torrefiel,Distrito Rascanya,215000,,
103129340,102.0,,2 habitaciones,2 baños,Terraza,,Plaza de garaje por 50.000 € adicionales,,Armarios empotrados,,"Orientación este, oeste",Gas natural,,,,Distrito L'Eixample,525000,,València
103875628,77.0,,2 habitaciones,,Terraza,,,Segunda mano/buen estado,,No dispone de calefacción,Orientación norte,,,,Barrio La Creu del Grau,Distrito Camins al Grau,185000,,
103960669,107.0,,2 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, oeste",Bomba de frío/calor,,,Barrio Penya-Roja,Distrito Camins al Grau,465000,,
104443161,190.0,180.0,9 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,,,,No dispone de calefacción,,,,,Barrio El Cabanyal-El Canyamelar,Distrito Poblats Marítims,400000,,
104582247,42.0,,2 habitaciones,,,Balcón,,Segunda mano/buen estado,,,Orientación este,,,,Barrio El Carme,Distrito Ciutat Vella,195000,,
104291727,416.0,380.0,5 habitaciones,2 baños,Terraza,,,,Armarios empotrados,No dispone de calefacción,Orientación oeste,,,,Barrio Els Orriols,Distrito Rascanya,320000,,
92691688,80.0,,3 habitaciones,,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,,,,Barrio Les Tendetes,Distrito Campanar,300000,,
103610200,178.0,,3 habitaciones,3 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio En Corts,Distrito Quatre Carreres,990000,Gas,
102348682,109.0,102.0,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,Orientación oeste,,,,Barrio Mestalla,Distrito El Pla del Real,340000,,
104151050,87.0,,,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,Orientación oeste,Bomba de frío/calor,,,Barrio El Cabanyal-El Canyamelar,Distrito Poblats Marítims,235000,,
104916446,54.0,,,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, oeste",,,,Barrio Malilla,Distrito Quatre Carreres,182000,Gas,
99926392,365.0,,4 habitaciones,5 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,Calefacción central,Orientación sur,,,,Barrio El Pla del Remei,Distrito L'Eixample,1325000,,
102877733,105.0,,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,,Calefacción central,,,,,Barrio Russafa,Distrito L'Eixample,475000,,
104944900,147.0,,6 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,Calefacción individual,,,,,,Distrito Extramurs,390000,,València
104604020,86.0,83.0,4 habitaciones,,,Balcón,,Segunda mano/buen estado,,,"Orientación este, oeste",,145 kWh/m² año,45 kg CO2/m² año,Barrio Marxalenes,Distrito La Saïdia,147000,,
103610200,178.0,,3 habitaciones,3 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio En Corts,Distrito Quatre Carreres,990000,Gas,
104291727,416.0,380.0,5 habitaciones,2 baños,Terraza,,,,Armarios empotrados,No dispone de calefacción,Orientación oeste,,,,Barrio Els Orriols,Distrito Rascanya,320000,,
103960669,107.0,,2 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, oeste",Bomba de frío/calor,,,Barrio Penya-Roja,Distrito Camins al Grau,465000,,
104443161,190.0,180.0,9 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,,,,No dispone de calefacción,,,,,Barrio El Cabanyal-El Canyamelar,Distrito Poblats Marítims,400000,,
101907749,147.0,,3 habitaciones,2 baños,,Balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,Orientación este,Gas natural,123 kWh/m² año,123 kg CO2/m² año,Barrio El Grau,Distrito Poblats Marítims,350000,,
